key	depth_1	frequency_1	depth_2	frequency_2
chr20:7459553-7459553	45	0.0000	21	0.0000
chr20:8768805-8768805	32	0.0625	18	0.2222
chr20:6444061-6444061	47	0.7447	26	0.6923
chr20:7290578-7290578	41	0.6098	27	0.8519
chr20:8269717-8269717	45	0.3333	19	0.2632
chr20:7196501-7196501	61	0.4098	21	0.3810
chr20:8582936-8582936	10	0.5000	10	0.4000
chr20:7212186-7212186	18	0.4444	16	0.3125
chr20:8289018-8289018	37	0.6757	11	0.5455
chr20:8728738-8728738	75	0.1200	10	0.2000
chr20:7252527-7252527	30	0.0000	12	0.0833
chr20:6435693-6435693	54	0.0000	19	0.0000
chr20:6942820-6942820	34	0.4412	10	0.3000
chr20:8158183-8158183	49	0.8367	16	0.6875
chr20:8413846-8413846	47	0.4255	16	0.5625
chr20:8700167-8700167	26	0.0000	21	0.0000
chr20:8354475-8354475	42	0.1905	13	0.3077
chr20:9738210-9738210	40	0.1500	14	0.4286
chr20:8456005-8456005	49	0.7755	19	0.6842
chr20:6504655-6504655	52	0.2115	11	0.2727
chr20:9515152-9515152	22	0.0455	17	0.2353
chr20:8334064-8334064	13	0.4615	8	0.3750
chr20:6615767-6615767	68	0.0000	16	0.0625
chr20:8344986-8344986	41	0.0000	28	0.0714
chr20:9485735-9485735	30	0.8333	20	0.8500
chr20:9665992-9665992	40	0.6500	13	0.6154
chr20:7692148-7692148	46	0.0000	17	0.0000
chr20:6595663-6595663	30	0.0333	20	0.1500
chr20:7495296-7495296	51	0.4118	4	0.0000
chr20:6296763-6296763	27	0.0370	16	0.1250
chr20:9218262-9218262	34	0.0000	14	0.0000
chr20:7680360-7680360	41	0.2439	14	0.0714
chr20:9978535-9978535	38	0.0000	11	0.1818
chr20:6712182-6712182	42	0.6190	16	0.8125
chr20:6367246-6367246	56	0.0000	13	0.0000
chr20:7639952-7639952	65	0.0769	9	0.1111
chr20:7729409-7729409	56	0.0000	14	0.0000
chr20:8763134-8763134	49	0.2245	17	0.3529
chr20:6901761-6901761	29	0.1379	15	0.4000
chr20:9900650-9900650	28	0.0357	13	0.1538
chr20:9990910-9990910	33	0.0606	10	0.4000
chr20:9802096-9802096	37	0.3514	11	0.3636
chr20:8803917-8803917	21	0.0000	18	0.0000
chr20:7264547-7264547	43	0.0000	11	0.0909
chr20:7339053-7339053	46	0.2174	18	0.3333
chr20:9508133-9508133	17	0.4118	9	0.4444
chr20:9920659-9920659	37	0.3514	12	0.4167
chr20:6472422-6472422	35	0.5429	16	0.3125
chr20:7134461-7134461	34	0.7941	23	0.7826
chr20:6865369-6865369	38	0.0000	19	0.0526
chr20:7155515-7155515	50	0.0800	22	0.0000
chr20:7306012-7306012	44	0.0000	13	0.0769
chr20:6035061-6035061	49	1.0000	17	0.8824
chr20:8698162-8698162	58	0.0000	13	0.0769
chr20:9549628-9549628	17	0.4706	13	0.3846
chr20:6638988-6638988	24	0.0000	18	0.0000
chr20:7902828-7902828	61	0.9672	17	0.7059
chr20:8043964-8043964	45	0.0222	18	0.0556
chr20:6781613-6781613	54	0.3889	15	0.4667
chr20:8514175-8514175	25	0.3200	13	0.3846
chr20:6851388-6851388	23	0.6087	16	0.8750
chr20:9003851-9003851	42	0.4048	11	0.4545
chr20:9096994-9096994	16	0.1250	22	0.1364
chr20:9981424-9981424	28	0.4643	12	0.5000
chr20:9626916-9626916	54	0.8704	19	0.8421
chr20:8894143-8894143	23	0.1304	10	0.2000
chr20:9432420-9432420	50	0.0400	8	0.2500
chr20:7613824-7613824	76	0.0000	19	0.0000
chr20:7732216-7732216	28	0.0000	19	0.0000
chr20:9668887-9668887	41	0.0000	14	0.0714
chr20:6617500-6617500	45	0.4000	17	0.2941
chr20:8787880-8787880	56	0.4821	16	0.3125
chr20:6515790-6515790	20	0.1000	16	0.0000
chr20:9273376-9273376	35	0.0286	12	0.1667
chr20:7326075-7326075	58	0.0000	19	0.0526
chr20:7213958-7213958	23	0.2174	23	0.5217
chr20:8772131-8772131	16	0.0000	19	0.0000
chr20:8945324-8945324	31	0.0000	22	0.0000
chr20:7503632-7503632	34	0.0000	13	0.0000
chr20:6097199-6097199	66	0.0909	20	0.0000
chr20:9406026-9406026	42	0.0714	24	0.0833
chr20:6382207-6382207	33	0.1818	12	0.1667
chr20:8455525-8455525	4	0.7500	15	0.8000
chr20:9355539-9355539	29	0.3793	13	0.6923
chr20:9553279-9553279	33	0.3939	6	0.8333
chr20:7856118-7856118	41	0.0000	20	0.0000
chr20:6007382-6007382	54	0.0556	18	0.0000
chr20:8469960-8469960	53	0.7358	9	0.6667
chr20:6107545-6107545	43	0.2791	16	0.3125
chr20:7124429-7124429	40	0.0000	22	0.0000
chr20:7617353-7617353	44	0.0000	15	0.0000
chr20:8915342-8915342	33	0.3030	11	0.2727
chr20:8818768-8818768	38	0.0526	12	0.0833
chr20:8739485-8739485	47	0.9574	18	0.7778
chr20:7891684-7891684	39	0.6410	15	0.7333
chr20:9389083-9389083	40	0.9000	11	1.0000
chr20:8810670-8810670	36	0.0556	16	0.0625
chr20:9810515-9810515	20	0.2500	14	0.3571
chr20:9317593-9317593	29	0.0345	17	0.1765
chr20:9560167-9560167	45	0.0000	20	0.0000
chr20:9363378-9363378	37	0.4865	18	0.6667
chr20:6429430-6429430	62	0.0323	21	0.0952
chr20:8361133-8361133	36	0.5556	19	0.4737
chr20:8092171-8092171	46	0.5870	8	0.1250
chr20:9415553-9415553	33	0.3030	19	0.3684
chr20:8131797-8131797	35	0.0000	17	0.0588
chr20:8960905-8960905	71	0.5915	14	0.5000
chr20:7349417-7349417	31	0.2258	17	0.2941
chr20:8261241-8261241	17	0.0000	23	0.0000
chr20:9724456-9724456	57	0.0000	13	0.0000
chr20:9680668-9680668	31	0.9355	15	0.8667
chr20:9715330-9715330	34	0.0000	15	0.2667
chr20:7105835-7105835	7	0.8571	9	0.6667
chr20:6523558-6523558	49	0.0408	17	0.1176
chr20:9141637-9141637	59	0.0000	12	0.0000
chr20:8346086-8346086	42	0.4048	27	0.6667
chr20:6470584-6470584	49	0.0816	13	0.2308
chr20:9506032-9506032	27	0.0741	8	0.3750
chr20:6319958-6319958	20	0.9000	10	0.8000
chr20:8661624-8661624	42	0.2143	15	0.0667
chr20:6535669-6535669	49	0.1633	15	0.4000
chr20:6575301-6575301	40	0.0000	19	0.0000
chr20:9320551-9320551	43	0.0000	15	0.0000
chr20:9638903-9638903	27	0.1481	17	0.2353
chr20:7401985-7401985	53	0.0566	13	0.0769
chr20:6640290-6640290	54	0.1111	28	0.1429
chr20:9486075-9486075	18	0.2222	15	0.1333
chr20:8638043-8638043	16	0.6250	13	0.8462
chr20:8182822-8182822	27	0.0000	21	0.0000
chr20:7855624-7855624	37	0.2432	20	0.5000
chr20:6230420-6230420	64	0.1875	19	0.0000
chr20:7804292-7804292	52	0.7885	12	0.6667
chr20:9326036-9326036	23	0.7391	15	0.4667
chr20:6936842-6936842	25	0.1200	13	0.0000
chr20:9356216-9356216	22	0.2727	11	0.4545
chr20:6732796-6732796	42	0.2143	12	0.1667
chr20:9146565-9146565	47	0.6596	18	0.7222
chr20:7396023-7396023	31	0.0323	8	0.3750
chr20:7600881-7600881	17	0.0000	17	0.0000
chr20:7322954-7322954	33	0.0303	15	0.1333
chr20:6005354-6005354	51	0.0980	13	0.0000
chr20:6689101-6689101	38	0.6579	30	0.6000
chr20:8763059-8763059	54	0.1852	18	0.2778
chr20:6005130-6005130	46	0.7826	13	1.0000
chr20:9347206-9347206	44	0.6136	19	0.7368
chr20:7958624-7958624	40	0.3500	11	0.3636
chr20:7832089-7832089	36	0.8056	11	0.6364
chr20:7458639-7458639	46	0.4130	28	0.3571
chr20:6160663-6160663	50	0.0000	26	0.0000
chr20:6816573-6816573	31	0.7097	6	0.6667
chr20:7180708-7180708	17	0.0000	18	0.0556
chr20:7207389-7207389	57	0.0000	21	0.0952
chr20:7631776-7631776	48	0.5625	23	0.2609
chr20:6848253-6848253	50	0.0400	19	0.0526
chr20:7642713-7642713	67	0.0000	8	0.0000
chr20:9427096-9427096	26	0.0000	16	0.0625
chr20:6751742-6751742	32	0.9062	6	0.6667
chr20:9938802-9938802	39	0.0000	15	0.0667
chr20:6177956-6177956	50	0.0000	27	0.0000
chr20:6269989-6269989	45	0.4889	16	0.8125
chr20:9039016-9039016	29	0.5862	11	0.4545
chr20:9785993-9785993	35	0.0286	15	0.2000
chr20:8337795-8337795	57	0.3509	18	0.2778
chr20:8668838-8668838	41	0.7561	17	0.9412
chr20:8638083-8638083	23	0.3913	7	0.4286
chr20:9262858-9262858	29	0.0000	19	0.0000
chr20:7781964-7781964	35	0.2571	16	0.1250
chr20:8864206-8864206	48	0.2917	17	0.1176
chr20:8116625-8116625	28	0.0000	22	0.0000
chr20:7076672-7076672	67	0.2985	16	0.1875
chr20:7096389-7096389	21	0.0000	16	0.0625
chr20:9066691-9066691	43	0.1395	12	0.2500
chr20:7099915-7099915	41	0.0488	10	0.0000
chr20:7323933-7323933	42	0.0000	6	0.0000
chr20:8934676-8934676	39	0.0513	15	0.0000
chr20:9797388-9797388	20	0.7500	21	0.9048
chr20:8214873-8214873	47	0.9574	15	0.8667
chr20:9756696-9756696	51	0.4902	17	0.3529
chr20:6676360-6676360	23	1.0000	15	0.8667
chr20:7122865-7122865	42	0.3571	8	0.5000
chr20:7267921-7267921	49	0.0408	16	0.0000
chr20:9184706-9184706	28	0.2500	15	0.2667
chr20:8701631-8701631	32	0.3125	20	0.5000
chr20:6817529-6817529	42	0.0000	15	0.0000
chr20:7294152-7294152	36	0.1944	21	0.4762
chr20:6074501-6074501	34	0.8824	12	0.7500
chr20:8462399-8462399	37	0.8378	13	0.9231
chr20:6373244-6373244	25	0.5600	12	0.4167
chr20:8881281-8881281	28	0.2500	15	0.0667
chr20:9235553-9235553	36	0.0000	13	0.0769
chr20:7669929-7669929	33	0.0000	18	0.1111
chr20:6486619-6486619	52	0.1346	10	0.1000
chr20:8501452-8501452	44	0.0455	8	0.0000
chr20:6627578-6627578	33	0.0303	17	0.0000
chr20:6600893-6600893	32	0.0625	18	0.0556
chr20:9140721-9140721	13	0.0000	24	0.0417
chr20:8856122-8856122	54	0.0000	14	0.0714
chr20:6331637-6331637	33	0.1818	22	0.3636
chr20:7013701-7013701	32	0.0312	16	0.0625
chr20:8132656-8132656	5	0.0000	8	0.1250
chr20:6143190-6143190	32	0.7188	22	0.7273
chr20:7694831-7694831	57	0.0351	18	0.0556
chr20:6283299-6283299	24	0.8750	17	0.8824
chr20:7349169-7349169	34	0.0000	11	0.1818
chr20:8477284-8477284	40	0.8000	13	0.8462
chr20:7811144-7811144	54	0.0000	9	0.1111
chr20:9741347-9741347	29	0.2069	14	0.0714
chr20:6128057-6128057	44	0.0227	14	0.0000
chr20:9612867-9612867	41	0.0000	16	0.0625
chr20:8645460-8645460	49	0.7551	14	0.8571
chr20:7365159-7365159	28	0.0000	9	0.0000
chr20:7229227-7229227	25	0.5600	13	0.6923
chr20:6589795-6589795	46	0.0217	24	0.1250
chr20:8050382-8050382	29	0.0000	26	0.0385
chr20:6800787-6800787	47	0.1277	9	0.1111
chr20:8626430-8626430	48	0.6875	19	0.5263
chr20:8174140-8174140	23	0.2609	21	0.1905
chr20:6238702-6238702	47	0.0213	8	0.0000
chr20:6825688-6825688	35	0.1143	9	0.0000
chr20:6036240-6036240	46	1.0000	23	0.9565
chr20:6243270-6243270	68	0.5735	10	0.6000
chr20:6381516-6381516	38	0.7368	15	0.5333
chr20:8495897-8495897	46	0.2174	6	0.6667
chr20:9028866-9028866	62	0.1290	16	0.0625
chr20:7622564-7622564	17	0.5882	13	0.4615
chr20:8922148-8922148	38	0.0789	7	0.0000
chr20:8467041-8467041	38	0.7105	16	0.6875
chr20:7021841-7021841	23	0.0000	12	0.0833
chr20:9363709-9363709	40	0.0250	8	0.1250
chr20:6761801-6761801	41	0.0000	22	0.0909
chr20:6512037-6512037	12	0.0833	16	0.0625
chr20:8114662-8114662	14	0.8571	12	0.7500
chr20:9360029-9360029	24	0.0000	3	0.0000
chr20:7282195-7282195	39	0.0513	15	0.0000
chr20:8520672-8520672	76	0.0658	10	0.2000
chr20:6572750-6572750	61	0.1967	17	0.1176
chr20:9055427-9055427	30	0.0667	10	0.1000
chr20:6083640-6083640	7	0.5714	13	0.5385
chr20:8519361-8519361	25	0.4000	12	0.5833
chr20:7118667-7118667	1	1.0000	10	0.6000
chr20:6489962-6489962	43	0.0698	16	0.1250
chr20:8656252-8656252	52	0.0962	19	0.1579
chr20:9394408-9394408	63	0.8889	29	0.7931
chr20:9463289-9463289	35	0.3143	20	0.2000
chr20:8644187-8644187	12	0.0833	16	0.6875
chr20:8013601-8013601	68	0.8529	15	0.7333
chr20:9518926-9518926	20	0.0500	19	0.1579
chr20:6727691-6727691	57	0.0000	15	0.0667
chr20:7325512-7325512	49	0.4898	17	0.3529
chr20:7936273-7936273	28	0.6429	9	0.7778
chr20:7323488-7323488	39	0.1026	15	0.3333
chr20:7306132-7306132	34	0.2059	16	0.3750
chr20:6171333-6171333	35	0.4286	17	0.4706
chr20:8129410-8129410	38	0.6579	18	0.8333
chr20:7200749-7200749	48	0.1458	13	0.1538
chr20:9274378-9274378	48	0.4167	15	0.5333
chr20:6742806-6742806	34	0.5000	13	0.3077
chr20:8571373-8571373	24	0.2917	19	0.3684
chr20:9852875-9852875	57	0.1228	9	0.1111
chr20:8260231-8260231	9	0.3333	15	0.0667
chr20:8971768-8971768	43	0.3023	16	0.3125
chr20:9638822-9638822	28	0.8571	12	0.7500
chr20:9078652-9078652	48	0.0417	15	0.0000
chr20:6731706-6731706	26	0.1538	12	0.4167
chr20:7902452-7902452	57	0.2982	11	0.3636
chr20:8837054-8837054	37	0.2432	12	0.5833
chr20:7202344-7202344	21	0.1905	12	0.1667
chr20:9799313-9799313	50	0.0200	19	0.0000
chr20:6541300-6541300	39	0.0513	18	0.0556
chr20:7481924-7481924	38	0.3421	10	0.6000
chr20:9158547-9158547	14	0.7143	21	0.7143
chr20:8354053-8354053	39	0.0256	14	0.0714
chr20:8303622-8303622	51	0.5686	22	0.6818
chr20:6000179-6000179	25	0.3200	25	0.7200
chr20:7164432-7164432	20	0.0000	12	0.0833
chr20:8407960-8407960	45	0.3778	19	0.5789
chr20:6965775-6965775	29	0.4483	13	0.6154
chr20:8880968-8880968	16	0.6250	9	0.1111
chr20:8567646-8567646	61	0.2623	17	0.4706
chr20:6654970-6654970	26	0.0000	25	0.0000
chr20:6815798-6815798	37	0.4865	20	0.3500
chr20:6744241-6744241	27	0.0370	16	0.2500
chr20:6490821-6490821	45	0.0000	17	0.2941
chr20:6742783-6742783	43	0.6047	15	0.4667
chr20:6972373-6972373	40	0.3000	17	0.4706
chr20:6122925-6122925	15	0.0000	24	0.1250
chr20:7574999-7574999	91	0.5604	14	0.7143
chr20:8139798-8139798	50	0.5800	10	0.6000
chr20:9712549-9712549	58	0.0000	11	0.0000
chr20:6047513-6047513	15	1.0000	21	0.9048
chr20:9848297-9848297	74	0.0000	13	0.0769
chr20:6209891-6209891	80	0.0500	18	0.0000
chr20:6688757-6688757	24	0.0417	25	0.0800
chr20:7702435-7702435	10	0.7000	26	0.7308
chr20:9896115-9896115	23	0.6957	14	0.5714
chr20:6534146-6534146	36	0.9722	14	0.9286
chr20:7624103-7624103	65	0.0000	11	0.0909
chr20:9977356-9977356	39	0.6923	15	0.3333
chr20:7351069-7351069	34	0.2647	14	0.0714
chr20:7497924-7497924	59	0.1186	9	0.3333
chr20:6849148-6849148	31	0.3548	22	0.5909
chr20:8673524-8673524	49	0.8776	18	0.8889
chr20:8088689-8088689	64	0.0000	14	0.0000
chr20:6434444-6434444	50	0.7400	18	0.6111
chr20:7198501-7198501	25	0.0800	21	0.0000
chr20:8517515-8517515	14	0.0714	17	0.1765
chr20:9578566-9578566	55	0.3091	23	0.2174
chr20:9566587-9566587	22	0.0909	14	0.0714
chr20:6615239-6615239	49	0.0408	16	0.2500
chr20:6311793-6311793	33	0.0000	12	0.0833
chr20:6950295-6950295	23	0.6957	20	0.8500
chr20:6343020-6343020	39	0.7692	17	0.8235
chr20:7989931-7989931	50	0.6000	21	0.6667
chr20:9369953-9369953	35	0.0571	17	0.1176
chr20:9350134-9350134	28	0.1786	15	0.3333
chr20:9374284-9374284	59	0.0000	17	0.0000
chr20:9138254-9138254	42	0.0476	10	0.1000
chr20:7266063-7266063	23	0.0000	13	0.0000
chr20:6715568-6715568	18	0.1667	15	0.1333
chr20:8518112-8518112	21	0.8571	17	0.9412
chr20:7250611-7250611	48	0.0417	9	0.0000
chr20:7435136-7435136	44	0.7727	15	0.6667
chr20:8528466-8528466	60	0.3167	22	0.1364
chr20:6364772-6364772	54	0.4444	17	0.1176
chr20:6635757-6635757	33	0.5455	8	0.2500
chr20:9508361-9508361	11	0.0000	11	0.0000
chr20:6055998-6055998	34	0.1176	20	0.1500
chr20:7442865-7442865	51	0.0588	11	0.0000
chr20:6928509-6928509	34	0.0000	13	0.0769
chr20:9130458-9130458	47	0.0638	12	0.3333
chr20:6113652-6113652	35	0.4000	7	0.4286
chr20:6766363-6766363	30	0.4333	20	0.6500
chr20:7742101-7742101	26	0.0000	12	0.0833
chr20:7611078-7611078	55	0.2364	23	0.2174
chr20:6035723-6035723	34	1.0000	22	0.9545
chr20:6507078-6507078	21	0.0952	7	0.0000
chr20:7761603-7761603	44	0.5227	17	0.6471
chr20:6135445-6135445	30	0.0333	15	0.0000
chr20:6950325-6950325	22	0.6818	17	0.4118
chr20:6228577-6228577	69	0.0000	11	0.0000
chr20:7970126-7970126	50	0.6400	13	0.3077
chr20:6807363-6807363	63	0.3810	14	0.3571
chr20:7606458-7606458	48	0.0208	22	0.0000
chr20:7491149-7491149	24	0.0417	15	0.0667
chr20:8371796-8371796	57	0.2281	10	0.3000
chr20:8528831-8528831	50	1.0000	22	0.9091
chr20:7740698-7740698	48	0.0208	14	0.2143
chr20:6875309-6875309	24	0.0000	16	0.0625
chr20:9170107-9170107	44	0.3409	9	0.4444
chr20:6840679-6840679	50	0.0000	20	0.0000
chr20:6211712-6211712	50	0.0000	18	0.0000
chr20:8951780-8951780	20	0.0000	15	0.0000
chr20:9811245-9811245	37	0.2973	14	0.6429
chr20:9812857-9812857	53	0.4151	5	0.6000
chr20:7449673-7449673	36	0.0000	24	0.0833
chr20:9040012-9040012	28	0.0000	8	0.0000
chr20:8937875-8937875	37	0.7297	15	0.5333
chr20:6124512-6124512	42	0.1190	24	0.1667
chr20:7165915-7165915	14	0.2857	13	0.3077
chr20:9555547-9555547	43	0.2791	12	0.1667
chr20:9398936-9398936	39	0.7949	20	0.6500
chr20:6319035-6319035	8	0.0000	9	0.1111
chr20:6900893-6900893	30	0.4667	15	0.2000
chr20:9793790-9793790	51	0.4706	11	0.0909
chr20:9503720-9503720	40	0.8500	18	0.8333
chr20:8019113-8019113	15	0.0000	18	0.0000
chr20:7677133-7677133	41	0.0000	21	0.0000
chr20:7531608-7531608	35	0.3143	9	0.4444
chr20:7281626-7281626	43	0.7442	12	0.6667
chr20:6749394-6749394	42	0.0000	4	0.2500
chr20:6039595-6039595	36	1.0000	16	1.0000
chr20:6789637-6789637	40	0.6750	30	0.8667
chr20:9147456-9147456	41	0.0732	15	0.0667
chr20:6213226-6213226	3	1.0000	17	0.7059
chr20:6023788-6023788	35	1.0000	19	0.9474
chr20:6081650-6081650	12	0.2500	15	0.3333
chr20:8420454-8420454	49	0.8163	14	0.7857
chr20:8296956-8296956	45	0.6444	17	0.8235
chr20:6439426-6439426	47	0.1489	19	0.3684
chr20:6399711-6399711	7	0.1429	20	0.1000
chr20:9160800-9160800	35	0.0000	18	0.0556
chr20:9893225-9893225	12	0.5000	16	0.5000
chr20:7414317-7414317	25	0.0400	22	0.0909
chr20:7011294-7011294	50	0.1000	11	0.2727
chr20:7389914-7389914	34	0.0000	25	0.0800
chr20:6927659-6927659	5	0.2000	8	0.2500
chr20:8939075-8939075	25	0.2800	14	0.3571
chr20:8858232-8858232	52	0.0000	15	0.0667
chr20:7579214-7579214	30	0.0667	19	0.1579
chr20:6077974-6077974	21	0.0952	14	0.0714
chr20:6989465-6989465	22	0.1364	10	0.1000
chr20:6003210-6003210	26	0.7308	25	0.5200
chr20:6570774-6570774	38	0.0000	13	0.0769
chr20:6181961-6181961	32	0.7500	14	0.5000
chr20:9029300-9029300	44	0.1364	18	0.0556
chr20:8176642-8176642	50	0.7600	17	0.2941
chr20:7706214-7706214	25	0.0000	14	0.0000
chr20:6946406-6946406	49	0.7755	12	0.7500
chr20:6825040-6825040	19	0.0000	16	0.0625
chr20:9681093-9681093	65	0.1385	18	0.2778
chr20:7370003-7370003	79	0.0000	9	0.0000
chr20:9336406-9336406	23	0.0000	17	0.0588
chr20:9797655-9797655	19	0.0526	21	0.2381
chr20:9278790-9278790	47	0.0213	20	0.0000
chr20:6492352-6492352	42	0.0952	17	0.0588
chr20:7800600-7800600	59	0.3729	11	0.1818
chr20:7876279-7876279	70	0.7571	13	0.8462
chr20:7352752-7352752	62	0.7097	14	0.6429
chr20:9323829-9323829	15	0.2667	17	0.0588
chr20:7970668-7970668	33	0.3333	12	0.0833
chr20:6680580-6680580	38	0.0263	9	0.1111
chr20:7126408-7126408	35	0.5143	23	0.3043
chr20:8640448-8640448	39	0.7179	14	0.7857
chr20:9861392-9861392	10	0.9000	13	0.8462
chr20:6055469-6055469	17	0.2353	19	0.5263
chr20:6323627-6323627	49	0.0204	8	0.0000
chr20:7463980-7463980	24	0.1250	16	0.0000
chr20:6388339-6388339	24	0.0000	14	0.2857
chr20:8995744-8995744	42	0.0238	11	0.0000
chr20:8877070-8877070	49	0.0000	15	0.2000
chr20:8122351-8122351	42	0.3810	20	0.3500
chr20:6312655-6312655	33	0.6364	15	0.5333
chr20:6445181-6445181	41	0.0244	27	0.2593
chr20:7951996-7951996	40	0.7500	12	0.8333
chr20:6842186-6842186	39	0.0000	21	0.0952
chr20:8466723-8466723	44	0.4318	8	0.5000
chr20:7899015-7899015	37	0.9189	14	0.8571
chr20:8708113-8708113	47	0.4255	27	0.4074
chr20:9027345-9027345	56	0.0000	13	0.0769
chr20:9998803-9998803	43	1.0000	12	0.7500
chr20:9955164-9955164	45	0.3111	11	0.3636
chr20:6675131-6675131	37	0.0000	19	0.2632
chr20:6523598-6523598	53	0.2075	20	0.4000
chr20:7273999-7273999	38	0.5526	7	0.7143
chr20:8385446-8385446	14	0.0000	16	0.1250
chr20:6561934-6561934	56	0.2500	12	0.3333
chr20:6765344-6765344	39	0.0000	13	0.1538
chr20:8734734-8734734	86	0.3721	12	0.9167
chr20:6482306-6482306	31	0.0000	14	0.2143
chr20:6604619-6604619	46	0.1739	15	0.1333
chr20:9461597-9461597	22	0.6364	17	0.6471
chr20:6875059-6875059	53	0.0000	20	0.1500
chr20:8799318-8799318	27	0.7407	14	0.9286
chr20:8115856-8115856	22	0.7727	17	0.7647
chr20:9767067-9767067	27	0.0000	22	0.0455
chr20:6876875-6876875	36	0.1389	12	0.0000
chr20:8985416-8985416	29	0.0690	14	0.1429
chr20:7022131-7022131	19	0.2105	21	0.3333
chr20:7409366-7409366	39	0.0256	22	0.0000
chr20:7201643-7201643	42	0.0952	21	0.0952
chr20:9114928-9114928	34	0.3824	10	0.0000
chr20:9329544-9329544	30	0.0000	17	0.0588
chr20:6703044-6703044	32	0.0312	13	0.1538
chr20:9695771-9695771	58	0.0000	29	0.0000
chr20:6113459-6113459	30	0.0000	15	0.0000
chr20:8826220-8826220	19	0.2632	23	0.4783
chr20:9559669-9559669	19	0.0000	18	0.2222
chr20:8309314-8309314	39	0.1795	13	0.1538
chr20:7784018-7784018	62	0.0000	15	0.0000
chr20:8623567-8623567	50	0.0000	19	0.0000
chr20:9525383-9525383	30	0.0000	15	0.0000
chr20:6065245-6065245	15	0.0667	11	0.3636
chr20:7697694-7697694	45	0.4000	4	0.5000
chr20:7424843-7424843	28	0.0000	18	0.0556
chr20:8815408-8815408	33	0.0909	19	0.1053
chr20:7370145-7370145	54	0.0000	11	0.1818
chr20:8705062-8705062	17	0.2353	16	0.1250
chr20:6106165-6106165	42	0.0238	19	0.0000
chr20:8810919-8810919	23	0.3913	11	0.3636
chr20:7013413-7013413	52	0.0192	19	0.1053
chr20:7104938-7104938	72	0.8194	8	0.6250
chr20:9702619-9702619	46	0.0217	9	0.0000
chr20:7311028-7311028	25	0.0000	11	0.1818
chr20:6265776-6265776	34	0.0882	17	0.2353
chr20:9873784-9873784	30	0.4333	24	0.6250
chr20:9502872-9502872	36	0.8611	14	0.7143
chr20:7478250-7478250	42	0.2143	18	0.2222
chr20:6737624-6737624	42	0.0952	15	0.0000
chr20:8286719-8286719	51	0.7451	15	0.6000
chr20:9086199-9086199	49	0.0000	20	0.1500
chr20:7490016-7490016	16	0.6250	12	0.4167
chr20:7350289-7350289	40	0.0000	7	0.0000
chr20:8689279-8689279	42	0.9048	19	0.7895
chr20:8117302-8117302	49	0.2857	18	0.5000
chr20:7751305-7751305	26	0.0000	10	0.0000
chr20:7056195-7056195	23	0.2609	16	0.4375
chr20:6261581-6261581	31	0.5484	16	0.8125
chr20:7158809-7158809	9	0.3333	17	0.3529
chr20:7967013-7967013	63	0.3175	15	0.4667
chr20:9226626-9226626	30	0.0000	11	0.0000
chr20:6001952-6001952	29	1.0000	15	0.9333
chr20:6512051-6512051	12	0.0000	13	0.0000
chr20:8529445-8529445	45	0.7111	14	0.7143
chr20:8332594-8332594	28	0.9286	13	0.9231
chr20:6984521-6984521	31	0.1613	8	0.3750
chr20:7311338-7311338	61	0.1803	14	0.1429
chr20:7213825-7213825	27	0.3704	13	0.2308
chr20:7392723-7392723	32	0.0000	13	0.0769
chr20:9369204-9369204	30	0.0667	14	0.1429
chr20:6020890-6020890	7	1.0000	17	0.9412
chr20:6932220-6932220	21	0.0000	10	0.3000
chr20:6939595-6939595	38	0.8421	3	1.0000
chr20:6389181-6389181	59	0.0000	25	0.0400
chr20:9679658-9679658	31	0.0645	15	0.0667
chr20:9310359-9310359	31	0.0000	13	0.0769
chr20:6353031-6353031	40	0.2250	10	0.5000
chr20:8224779-8224779	41	0.8780	8	0.5000
chr20:7858541-7858541	35	0.4000	19	0.5263
chr20:6301402-6301402	46	0.0217	16	0.0000
chr20:7273345-7273345	73	0.3699	8	0.7500
chr20:6941101-6941101	19	0.0000	13	0.0000
chr20:6304474-6304474	33	0.1515	11	0.0909
chr20:6039546-6039546	49	0.9184	15	0.8667
chr20:8840939-8840939	45	0.1778	13	0.3846
chr20:6024333-6024333	44	0.9773	22	1.0000
chr20:9213472-9213472	37	0.0811	14	0.2143
chr20:8309694-8309694	30	0.6667	10	0.6000
chr20:6534305-6534305	36	0.7222	15	0.9333
chr20:6154502-6154502	42	0.1905	11	0.2727
chr20:9610663-9610663	36	1.0000	15	0.8667
chr20:6973155-6973155	41	0.1707	20	0.4000
chr20:7649756-7649756	46	0.0000	22	0.0909
chr20:8005532-8005532	19	0.9474	29	0.9655
chr20:6535304-6535304	31	0.5484	19	0.3684
chr20:7822376-7822376	66	0.0152	15	0.0000
chr20:7238515-7238515	66	0.0000	19	0.0000
chr20:6078390-6078390	50	0.5400	17	0.3529
chr20:6390363-6390363	52	0.0192	15	0.0000
chr20:6279244-6279244	44	0.5909	16	0.8750
chr20:6901478-6901478	19	0.2632	12	0.3333
chr20:9500347-9500347	19	0.0000	25	0.0000
chr20:9022410-9022410	33	0.0000	21	0.2857
chr20:6037833-6037833	44	0.9545	25	0.9200
chr20:9055829-9055829	32	0.2188	10	0.3000
chr20:9550259-9550259	28	0.1071	7	0.4286
chr20:8572053-8572053	56	0.0000	18	0.0000
chr20:6308540-6308540	39	0.5641	15	0.8000
